365nm,405nm,473nm,530nm,575nm,621nm,660nm,735nm,770nm,830nm,850nm,890nm,940nm,label
6.65,14.1,47.75,53.14,0.39,23.93,3.92,119.94,21.13,71.52,99.79,10.61,26.48,12
6.18,13.65,47.61,52.18,0.25,24.18,4.51,118.33,20.96,71.07,98.81,10.57,26.84,12
5.0,12.84,45.99,52.17,0.13,22.34,4.18,118.1,20.42,72.25,96.93,9.01,25.35,12
6.01,11.88,45.09,51.02,0.5,22.68,3.99,117.01,20.89,72.51,97.78,9.26,26.05,12
5.76,12.92,46.35,52.11,0.32,22.76,4.22,119.2,21.58,72.64,99.14,9.96,26.08,12
5.99,13.08,47.66,54.52,0.37,24.2,3.64,121.81,21.42,73.37,99.39,10.01,26.47,12
6.29,14.31,47.08,53.31,0.11,23.92,4.36,120.38,20.78,72.35,99.41,10.07,25.84,12
5.84,13.82,48.53,53.89,0.86,24.33,4.86,121.76,20.58,72.36,99.84,10.43,26.62,12
5.59,13.45,46.22,51.02,0.32,22.74,4.49,118.67,20.76,70.72,98.85,11.31,26.67,12
6.54,14.99,50.25,56.2,0.38,25.66,4.81,123.68,22.17,73.63,101.8,11.22,27.43,12
6.16,14.76,49.35,55.95,0.45,24.88,4.39,120.14,21.49,71.98,100.37,10.27,26.59,12
5.66,13.37,46.42,51.06,0.47,22.48,4.31,112.97,19.62,69.54,95.61,9.77,25.78,12
5.01,12.59,45.39,51.56,0.29,22.33,3.69,118.77,20.35,73.28,98.41,10.09,25.43,12
5.93,12.76,46.24,50.58,0.31,22.57,3.94,116.46,20.48,72.6,98.03,9.81,25.71,12
6.13,13.8,48.44,54.49,0.3,24.15,4.5,120.56,21.4,74.34,100.2,11.1,26.55,12
6.15,15.25,49.63,55.17,0.52,24.62,4.8,122.05,22.16,74.26,99.85,10.23,27.18,12
6.17,14.22,47.06,53.72,0.24,23.83,4.35,119.27,20.26,72.73,97.75,10.6,26.22,12
5.9,12.92,46.13,51.65,0.25,22.76,3.65,117.93,20.0,71.43,98.76,10.36,25.99,12
6.01,13.52,47.03,52.77,0.56,23.04,4.3,119.51,20.87,71.47,98.23,10.62,25.49,12
5.85,12.98,46.25,51.44,0.29,22.87,3.78,117.16,21.14,72.01,98.05,10.45,26.22,12
5.72,13.97,47.22,52.61,0.17,22.94,3.93,117.46,20.97,71.9,98.16,10.06,26.25,12
5.74,13.03,46.03,51.22,0.17,22.78,4.19,115.03,19.62,69.44,96.97,10.43,25.11,12
5.18,13.65,47.55,55.52,0.27,23.55,4.08,124.12,22.43,75.86,100.66,9.63,27.04,12
6.15,14.41,48.21,55.33,0.3,24.02,4.98,122.27,21.96,75.46,100.05,10.25,26.43,12
5.7,13.57,46.89,53.41,0.27,24.35,4.03,119.66,20.67,74.83,100.41,10.32,26.94,12
5.43,13.16,45.59,51.68,0.28,22.7,4.48,116.95,21.02,73.2,98.07,10.54,26.97,12
5.9,12.92,46.07,51.39,0.26,23.18,4.7,118.18,21.93,73.08,99.14,10.42,26.7,12
5.31,12.74,44.58,51.47,0.39,22.28,3.66,117.32,20.36,71.08,97.81,10.55,25.99,12
6.04,12.9,47.07,52.32,0.27,23.74,4.35,120.75,20.93,71.58,98.11,10.64,26.12,12
6.69,15.0,48.97,54.74,0.41,25.38,4.47,124.22,22.54,74.38,101.49,12.01,27.35,12
6.01,14.29,50.12,56.26,0.37,25.2,4.54,125.19,21.55,74.88,101.9,10.47,27.36,12
6.48,14.43,47.29,53.38,0.32,22.57,4.04,119.07,20.9,71.75,99.66,10.24,26.02,12
5.33,11.94,45.58,52.14,0.29,21.28,3.74,119.97,21.06,74.13,97.34,9.46,25.98,12
5.26,12.76,44.56,51.16,0.29,22.62,3.65,118.58,20.53,72.69,97.16,9.35,26.38,12
6.24,13.46,46.86,54.02,0.41,24.16,4.64,120.48,22.06,73.95,99.23,10.22,26.53,12
5.55,13.05,46.19,52.18,0.38,22.92,4.18,117.37,21.41,72.45,98.35,9.64,26.72,12
6.05,13.91,47.6,53.93,0.3,24.41,3.78,121.39,21.69,73.37,99.32,10.44,26.9,12
5.23,13.58,47.88,55.3,0.16,24.83,4.49,122.97,21.76,73.7,100.76,9.79,26.39,12
5.46,13.5,45.09,52.4,0.3,22.81,4.31,119.09,20.87,72.36,99.58,10.49,26.81,12
6.31,14.69,48.06,54.68,0.42,24.52,3.89,124.24,22.59,74.37,102.0,11.19,26.41,12
5.38,13.65,47.78,54.61,0.3,24.32,3.74,122.54,20.79,72.85,100.61,10.19,26.89,12
5.41,13.27,45.9,52.62,0.35,23.56,4.06,116.15,21.13,70.11,97.64,9.99,25.7,12
5.2,12.16,44.23,49.34,0.22,20.33,2.68,115.05,20.85,72.3,93.34,8.86,24.97,12
5.77,12.52,45.31,51.3,0.34,22.72,4.44,117.99,21.71,73.32,97.22,9.6,25.68,12
6.34,13.82,46.81,52.9,0.34,24.2,4.63,120.38,21.64,75.25,100.48,10.46,26.03,12
6.37,13.58,47.02,53.03,0.28,23.28,4.29,118.81,21.37,73.3,98.4,9.9,26.66,12
6.05,13.96,46.09,52.08,0.3,23.84,4.29,120.51,22.24,73.94,99.41,9.96,26.54,12
6.16,14.65,49.1,55.95,0.51,25.97,4.58,124.24,22.03,75.82,100.86,10.43,26.99,12
5.37,13.86,46.63,53.77,0.44,23.98,4.78,120.16,21.92,74.02,99.55,10.7,26.28,12
6.22,13.79,46.97,53.0,0.37,23.68,4.54,119.92,21.55,72.13,99.04,10.17,25.97,12
5.64,12.54,45.31,50.85,0.34,22.85,3.93,115.3,19.13,69.81,95.17,10.02,25.15,12
5.53,11.51,43.03,47.84,0.14,21.06,3.79,109.21,19.1,67.29,92.41,9.46,24.73,12
5.33,11.5,43.72,50.38,0.33,21.18,3.05,115.75,21.86,74.23,95.23,8.72,25.35,12
7.15,13.57,47.13,53.36,0.6,22.88,4.12,117.85,21.73,75.18,98.01,10.63,26.23,12
6.47,13.95,46.97,53.48,0.23,23.3,4.0,118.4,22.76,76.1,99.88,9.55,27.2,12
5.71,13.53,47.4,54.32,0.23,24.02,4.78,119.24,21.79,75.17,100.45,10.12,27.08,12
5.84,12.92,45.04,50.92,0.36,22.03,4.45,114.78,21.24,72.68,97.08,9.88,26.33,12
5.8,12.94,46.25,52.72,0.35,23.25,4.53,117.08,21.18,73.7,98.25,9.58,26.58,12
6.03,13.04,46.13,51.14,0.52,22.56,3.88,116.56,20.45,72.26,97.66,10.19,25.7,12
5.31,12.27,43.96,50.43,0.38,22.66,4.16,114.22,20.72,71.46,97.15,10.58,26.16,12
5.15,11.8,42.97,49.37,0.22,21.11,3.58,110.33,19.27,68.7,93.86,9.23,24.64,12
5.08,11.3,41.77,46.73,0.27,20.06,3.23,106.19,18.15,66.14,90.95,8.82,24.17,12
4.87,13.06,44.02,52.58,0.25,22.3,3.09,114.12,20.16,72.58,97.69,9.87,25.62,12
6.1,14.88,47.08,54.83,0.46,23.36,3.22,117.76,21.02,73.88,97.41,11.23,25.89,12
5.78,13.51,45.89,53.75,0.36,23.67,3.94,118.24,20.71,73.17,98.73,11.4,27.06,12
5.59,14.04,45.63,53.4,0.22,23.13,2.74,117.56,19.85,72.87,97.24,11.76,26.15,12
5.9,14.89,47.74,55.49,0.28,24.23,3.6,120.91,21.57,72.99,99.01,11.71,27.04,12
6.73,15.64,49.61,56.56,0.3,24.29,3.83,123.32,21.52,73.63,99.79,12.4,27.35,12
5.93,14.06,47.42,52.94,0.23,23.08,3.7,120.69,20.84,72.46,98.32,11.97,26.72,12
5.84,15.36,48.82,55.62,0.54,24.58,4.13,121.76,20.59,72.43,99.89,11.4,27.53,12
6.2,15.03,49.8,56.77,0.56,25.37,3.78,122.84,21.1,73.34,101.49,11.94,27.64,12
7.69,17.03,53.99,62.69,1.07,27.85,5.08,128.27,22.58,75.55,104.56,12.67,27.86,12
6.62,14.23,46.65,55.05,0.28,23.78,3.62,120.05,21.55,74.13,99.27,10.45,26.32,12
6.91,15.06,47.1,55.38,0.48,23.91,3.55,119.35,21.95,73.73,99.28,11.27,26.63,12
6.87,15.77,47.94,56.03,0.46,24.39,4.03,121.02,22.39,74.54,99.09,11.94,27.26,12
6.04,14.33,46.68,54.07,0.38,22.81,3.46,118.53,20.45,72.76,98.93,11.28,26.75,12
5.11,15.16,47.17,54.27,0.27,23.16,2.89,120.03,21.06,72.23,100.28,11.44,27.13,12
6.83,16.52,51.02,59.5,0.45,25.84,4.11,127.3,22.16,74.99,103.33,11.78,27.43,12
6.74,14.59,47.92,54.18,0.36,24.63,3.88,122.62,21.25,72.69,100.74,11.58,27.07,12
6.12,14.11,46.22,53.22,0.44,23.59,3.49,118.32,20.67,71.12,98.07,11.23,26.75,12
7.36,16.14,50.85,57.81,0.47,25.59,3.96,123.66,20.96,73.42,102.33,11.84,26.97,12
6.47,15.5,49.79,55.66,0.35,23.98,3.87,120.65,21.31,72.86,102.51,11.37,27.41,12
6.07,13.75,46.3,53.36,0.19,22.69,2.88,118.62,20.9,73.64,98.95,9.97,25.38,12
5.17,12.71,43.47,50.9,0.46,20.7,3.29,115.86,19.8,71.52,97.12,9.57,25.78,12
5.99,14.26,45.98,54.83,0.33,23.49,3.01,118.66,20.63,73.46,98.34,11.4,27.17,12
6.62,14.86,48.41,55.41,0.27,24.2,4.13,121.48,21.79,75.0,100.54,11.56,26.7,12
6.22,15.42,48.56,56.01,0.18,24.22,3.48,124.31,21.19,73.27,102.18,11.9,27.19,12
5.84,14.06,47.37,54.42,0.33,23.46,3.85,123.4,20.92,73.01,101.68,11.01,26.71,12
6.61,15.12,48.82,56.98,0.33,24.57,4.64,125.81,21.79,73.79,100.73,11.81,27.24,12
6.34,14.47,47.48,54.47,0.33,23.47,4.01,121.5,21.3,72.67,100.34,11.68,26.33,12
6.22,14.63,50.06,55.81,0.49,24.67,4.01,121.82,21.26,72.63,101.23,11.49,26.78,12
6.85,16.37,51.42,58.48,0.47,26.02,4.77,124.91,22.24,73.57,102.02,12.31,28.25,12
4.73,13.33,46.1,53.8,0.24,22.73,2.97,121.32,21.51,73.72,99.66,10.87,26.21,12
6.16,15.01,48.37,56.08,0.24,23.01,3.89,123.36,21.59,74.27,100.49,10.62,26.09,12
5.41,14.27,46.06,54.05,0.37,23.49,3.83,120.04,21.79,72.71,99.17,11.29,26.37,12
6.67,15.04,49.13,57.01,0.44,24.73,3.97,124.69,22.57,74.84,101.23,11.52,27.02,12
6.56,14.47,47.79,54.85,0.33,23.92,3.8,124.3,21.29,73.61,100.74,11.87,27.08,12
5.65,14.12,48.09,55.32,0.19,23.73,3.76,125.64,22.05,73.64,101.78,10.82,26.56,12
6.13,14.87,48.43,54.52,0.22,23.88,4.36,124.52,21.81,73.35,100.64,10.9,27.38,12
5.96,16.12,50.22,56.83,0.29,25.01,4.21,125.95,22.22,73.25,100.56,11.28,27.0,12
6.11,14.51,48.15,54.39,0.35,23.66,3.61,120.19,20.77,72.05,100.82,10.65,26.2,12
5.57,14.15,47.59,53.18,0.6,23.86,3.85,118.76,20.99,71.68,99.21,11.23,26.82,12
5.53,13.81,45.61,52.49,0.28,21.97,3.59,120.24,21.79,73.05,99.14,10.48,26.02,12
5.76,13.93,45.47,52.58,0.29,22.02,3.57,119.25,21.44,74.06,100.82,10.28,26.62,12
5.5,13.84,47.24,53.39,0.17,22.93,4.03,121.03,21.68,73.73,100.35,11.51,26.54,12
5.34,14.82,47.97,54.74,0.19,24.36,3.77,122.38,22.38,74.24,100.1,10.84,26.63,12
5.96,14.16,47.29,53.98,0.33,22.93,3.85,122.86,21.23,73.32,99.32,10.43,27.09,12
6.51,14.95,47.97,55.05,0.5,23.35,4.13,124.18,20.87,73.14,99.38,11.5,26.62,12
6.35,14.14,46.11,51.73,0.42,22.57,4.06,119.15,20.88,72.14,98.96,11.81,26.97,12
6.5,15.75,50.17,57.15,0.62,26.0,4.32,124.34,22.3,74.65,101.53,11.75,28.47,12
6.42,15.08,49.86,56.01,0.25,24.45,4.03,121.06,20.5,72.46,100.79,11.61,26.47,12
5.45,13.7,46.15,51.62,0.18,22.37,3.64,113.72,19.5,69.78,96.3,10.75,25.44,12
5.64,13.65,45.58,52.48,0.19,21.84,3.17,120.57,21.16,73.93,98.86,9.5,25.88,12
6.23,13.8,45.73,52.94,0.28,22.28,3.44,118.63,21.89,72.79,96.84,10.65,26.33,12
5.93,15.41,48.42,55.74,0.27,23.92,4.39,122.59,21.93,75.21,99.63,11.06,26.55,12
6.24,15.22,49.04,56.31,0.45,23.96,4.39,123.94,21.84,75.04,100.78,11.79,26.9,12
6.05,14.13,46.94,54.86,0.37,23.66,3.95,120.91,21.06,73.2,97.91,11.82,26.07,12
5.3,13.36,45.57,52.49,0.38,22.15,3.54,119.36,20.17,71.52,98.74,10.76,26.19,12
6.66,14.56,46.62,53.06,0.34,22.44,3.35,119.71,20.49,71.67,97.98,11.63,26.18,12
6.12,14.0,46.05,52.21,0.4,22.63,3.85,117.2,21.04,72.07,97.88,11.04,27.51,12
5.65,14.15,46.81,53.13,0.21,22.67,3.62,117.44,20.22,72.86,98.55,11.34,27.08,12
5.04,14.02,46.46,51.48,0.31,21.8,3.51,114.72,19.89,69.67,96.73,10.48,25.43,12
5.99,14.0,47.29,55.57,0.4,24.03,3.55,124.61,22.21,76.6,101.02,10.58,26.86,12
6.14,15.31,47.68,54.94,0.36,23.27,3.88,122.13,22.77,75.91,99.9,11.31,27.35,12
5.84,14.16,46.8,53.95,0.3,23.52,3.86,119.78,21.46,74.69,100.72,11.15,26.65,12
5.66,13.47,45.97,53.36,0.21,22.63,3.7,117.46,21.15,73.27,98.36,11.11,26.69,12
5.78,13.18,45.86,51.71,0.35,22.4,3.71,117.81,21.32,73.17,97.89,11.37,27.11,12
5.48,13.1,44.2,51.13,0.18,22.05,3.71,117.76,20.86,72.41,98.08,10.55,26.55,12
5.81,13.77,46.84,53.01,0.22,22.94,3.84,119.7,20.75,72.59,98.97,11.63,27.01,12
6.45,15.34,48.97,55.7,0.56,25.02,4.71,123.19,22.41,75.61,103.17,12.07,27.03,12
5.9,15.36,49.68,56.78,0.25,25.64,4.33,123.87,21.66,74.44,102.77,11.64,26.19,12
6.16,14.81,47.66,53.4,0.23,23.49,3.84,118.24,21.11,72.31,98.92,10.71,25.68,12
5.64,13.54,45.04,52.03,0.25,21.75,3.55,119.74,21.32,74.76,97.71,9.79,26.71,12
6.1,13.36,43.93,50.92,0.33,22.54,3.68,118.05,20.96,73.95,97.3,10.17,25.96,12
6.69,14.28,47.67,53.69,0.28,23.5,4.19,120.24,21.54,74.07,99.16,11.13,26.75,12
6.34,12.92,45.77,51.66,0.51,21.95,3.99,117.51,21.57,73.9,99.27,10.99,26.38,12
6.45,14.51,47.81,54.24,0.33,23.95,3.83,122.06,21.52,75.15,100.22,11.44,27.02,12
5.88,14.64,47.69,55.34,0.22,24.4,4.62,122.63,22.15,74.71,100.58,11.26,27.06,12
5.96,14.29,46.03,52.64,0.29,23.16,3.97,119.64,21.49,72.56,99.63,11.81,26.81,12
6.58,15.11,48.37,54.81,0.43,24.56,3.83,124.01,22.64,74.96,101.72,12.05,27.69,12
5.56,14.3,47.58,54.37,0.35,23.25,4.25,120.63,21.74,73.6,100.22,11.53,26.76,12
5.67,14.17,46.37,52.88,0.46,23.46,3.84,116.78,20.61,70.88,97.22,10.82,26.06,12
5.1,13.51,43.78,49.01,0.26,20.7,3.19,114.7,20.93,73.32,94.39,9.58,24.69,12
6.43,14.05,45.8,51.63,0.42,22.09,3.7,118.56,21.17,74.17,97.89,10.47,25.74,12
6.16,14.09,47.59,54.55,0.49,23.62,3.53,120.63,22.2,75.13,100.46,11.27,27.34,12
6.37,14.11,46.62,53.0,0.33,23.43,3.71,117.8,21.22,74.67,98.4,10.64,26.88,12
5.77,14.69,45.61,53.01,0.32,23.65,3.53,119.97,21.48,74.73,99.47,11.45,26.44,12
6.26,15.57,48.6,56.24,0.67,25.25,4.56,123.84,22.15,74.8,101.74,11.17,27.19,12
6.0,14.36,47.47,53.89,0.34,24.22,3.92,119.98,21.39,73.79,99.27,11.15,26.84,12
6.43,15.27,46.61,53.57,0.35,23.81,3.91,120.09,20.91,72.71,99.07,11.68,26.75,12
5.25,13.31,44.7,52.45,0.05,22.64,3.67,115.0,19.78,70.05,96.66,10.7,24.68,12
4.94,12.05,42.67,48.96,0.42,20.04,3.47,108.3,18.42,67.16,92.95,9.84,24.38,12
4.77,13.35,43.22,50.45,0.21,21.26,2.64,115.07,20.15,73.7,93.82,9.29,25.64,12
6.45,14.66,47.31,54.25,0.61,22.46,3.86,118.38,21.86,74.94,98.08,10.93,26.53,12
6.62,15.0,46.36,53.65,0.31,23.26,3.52,118.62,21.82,76.31,99.54,11.4,26.26,12
6.0,15.29,47.17,53.9,0.28,23.99,3.52,120.12,21.78,75.53,100.65,10.73,27.06,12
5.5,14.25,44.99,51.43,0.26,22.44,3.42,114.95,20.99,72.87,97.2,10.77,26.54,12
5.12,14.01,45.87,52.03,0.35,23.25,4.13,116.8,21.0,73.55,98.71,10.17,25.78,12
5.83,14.27,45.77,51.62,0.39,23.04,4.06,116.2,21.17,72.14,97.32,9.85,26.15,12
5.27,14.23,44.02,51.73,0.45,22.82,3.94,114.91,20.87,71.08,96.91,10.17,26.06,12
4.69,13.51,43.34,50.3,0.15,21.37,2.88,110.31,19.57,68.35,93.71,10.16,25.31,12
4.58,11.98,41.53,47.0,0.19,20.28,3.4,105.86,17.95,65.66,90.49,10.51,24.13,12
4.65,14.11,44.37,52.52,0.14,22.26,3.69,113.59,20.06,71.44,96.71,10.24,25.91,12
6.03,14.49,46.8,53.3,0.18,23.38,4.23,117.07,20.7,73.05,97.44,11.69,26.38,12
5.25,14.0,46.28,53.12,0.4,22.04,3.78,117.2,20.76,72.04,98.12,11.2,26.2,12
5.92,13.85,46.68,52.67,0.38,22.42,4.15,118.27,20.38,71.22,98.5,10.88,26.18,12
5.85,15.33,49.01,55.04,0.4,23.47,4.88,120.38,20.98,72.36,98.76,11.78,26.79,12
6.29,15.31,50.01,56.28,0.39,24.02,5.02,123.55,21.12,72.68,99.74,11.57,27.13,12
5.75,14.41,46.89,50.9,0.45,22.84,4.14,118.66,20.12,71.43,97.72,11.41,26.44,12
6.08,15.41,49.34,54.08,0.57,23.72,4.63,120.78,20.59,71.31,99.16,11.24,26.73,12
6.21,15.35,50.23,55.28,0.21,24.48,5.28,121.56,20.8,72.27,101.04,11.22,26.99,12
7.56,17.27,54.6,61.74,0.72,28.0,6.35,126.86,22.51,74.94,104.22,12.08,28.3,12
5.45,14.45,46.54,55.08,0.52,23.21,4.86,119.14,20.47,73.81,97.53,10.8,25.73,12
6.05,15.09,46.37,54.56,0.44,23.7,4.84,119.09,20.78,72.4,97.19,12.09,25.99,12
6.38,14.73,47.89,55.41,0.46,24.62,4.9,119.46,21.4,72.65,98.38,11.36,26.46,12
5.82,14.25,46.49,52.98,0.23,22.64,4.43,117.92,21.2,71.71,97.54,12.4,26.36,12
5.48,14.15,46.42,52.88,0.46,22.89,3.99,119.42,20.4,71.34,98.28,10.79,26.78,12
6.83,15.84,50.65,58.37,0.31,26.1,5.09,126.47,21.62,74.6,100.99,11.85,26.89,12
5.8,15.19,48.29,53.97,0.16,24.13,5.01,122.21,20.64,71.35,98.44,11.28,26.73,12
5.33,13.73,46.8,52.09,0.27,22.37,4.46,116.88,19.96,70.09,97.54,11.77,27.27,12
6.5,15.9,50.4,57.16,0.56,25.62,5.23,122.11,20.34,72.93,101.16,11.68,26.28,12
6.02,14.21,49.17,54.84,0.32,24.39,4.68,119.35,20.45,72.31,101.53,11.54,27.95,12
4.13,13.62,45.96,53.21,0.36,21.83,4.06,117.39,20.28,69.97,94.94,9.44,25.66,12
4.86,11.76,42.74,48.83,0.24,20.25,3.76,114.28,19.24,69.35,94.08,9.73,24.66,12
5.5,14.42,46.41,52.95,0.2,23.31,4.77,118.79,20.0,71.53,96.06,11.09,25.45,12
4.91,14.08,47.75,54.57,0.31,24.15,4.54,121.07,21.11,72.51,98.72,11.22,26.05,12
5.99,14.78,48.68,55.84,0.34,23.55,4.43,122.65,20.76,72.42,99.67,11.57,26.64,12
5.67,14.86,46.77,53.62,0.51,22.61,4.66,121.75,20.28,72.14,99.22,11.05,27.67,12
5.63,14.87,49.12,55.59,0.36,25.0,5.04,123.92,20.99,73.09,99.09,11.04,27.07,12
5.28,14.04,47.31,53.32,0.14,24.28,4.39,120.46,20.05,70.94,98.33,11.0,26.74,12
5.49,15.09,49.48,55.08,0.12,24.22,4.52,121.01,19.87,72.68,100.44,10.89,27.02,12
6.34,16.41,51.16,57.65,0.49,25.69,5.34,122.79,22.14,73.13,102.27,11.65,27.73,12
5.3,12.67,45.99,53.27,0.31,22.74,4.12,119.15,19.58,71.43,96.23,10.08,26.05,12
5.64,14.43,46.85,54.16,0.26,23.63,4.48,121.26,19.47,73.16,98.46,10.76,25.95,12
5.0,13.18,46.75,52.64,0.29,22.59,4.92,114.58,20.16,70.85,97.42,10.65,26.09,12
6.53,15.5,49.08,56.22,0.34,24.57,4.85,122.43,21.12,74.38,98.44,11.07,26.7,12
5.39,14.2,48.28,53.62,0.53,23.04,4.2,122.27,20.45,73.22,99.03,11.01,27.18,12
5.61,14.16,47.32,54.41,0.25,21.73,4.31,124.38,20.75,72.64,100.1,10.91,26.54,12
6.2,14.68,47.3,54.19,0.28,24.5,5.14,123.13,20.76,72.61,100.02,11.89,27.19,12
6.13,15.64,49.5,56.72,0.55,24.94,4.92,124.19,21.79,73.05,101.06,11.46,27.92,12
5.6,15.25,49.17,53.72,0.44,23.52,4.22,120.04,21.14,72.5,100.89,11.49,27.13,12
5.76,14.46,47.87,54.06,0.44,23.25,4.28,118.39,20.2,70.74,99.7,10.92,25.98,12
5.42,13.36,44.91,52.41,0.47,21.51,3.91,117.96,20.94,72.08,95.84,10.47,25.45,12
5.36,13.33,45.02,51.11,0.4,21.31,4.04,117.62,19.8,72.23,98.0,10.38,26.34,12
5.53,13.18,46.61,52.51,0.2,22.89,4.63,117.13,20.05,73.24,98.71,10.49,27.17,12
5.47,13.66,47.84,55.01,0.27,24.03,3.97,121.69,20.96,72.98,98.38,11.02,26.69,12
5.96,14.1,46.62,53.83,0.32,23.59,3.85,120.94,21.27,73.06,98.66,11.05,26.56,12
5.63,14.39,47.54,53.9,0.36,24.34,4.54,122.51,20.47,72.54,100.04,11.17,26.63,12
5.61,14.12,45.9,51.78,0.19,22.71,4.32,117.29,20.31,71.87,98.59,11.64,27.8,12
7.03,15.42,51.1,57.03,0.42,26.17,4.85,123.48,21.15,74.33,101.96,12.4,28.04,12
6.23,15.55,49.47,55.77,0.46,24.53,4.69,119.87,20.12,73.05,100.79,11.97,27.1,12
5.56,13.77,46.5,51.99,0.38,23.17,4.44,113.64,18.93,69.77,96.3,10.23,25.97,12
5.19,12.86,45.73,52.44,0.28,22.13,3.85,118.26,20.55,74.47,97.44,10.45,25.82,12
6.02,13.54,46.21,51.98,0.29,22.17,3.75,116.45,20.2,72.44,97.05,10.72,26.58,12
6.35,14.65,47.95,54.57,0.31,24.03,4.91,121.01,20.98,74.89,100.39,10.75,27.24,12
6.43,14.98,49.72,56.12,0.48,25.41,5.27,120.76,21.43,74.76,100.04,11.36,27.02,12
5.94,14.44,46.88,54.17,0.56,23.22,3.98,119.46,20.81,72.04,98.8,11.38,27.28,12
5.24,13.71,46.14,52.41,0.27,22.9,4.01,118.05,20.38,71.45,98.51,11.15,26.41,12
5.77,14.16,47.84,53.91,0.17,22.48,3.8,117.69,20.11,71.42,98.62,11.52,26.82,12
6.09,14.07,46.31,52.39,0.3,23.3,4.25,117.89,20.98,71.21,98.01,11.4,27.07,12
5.87,14.62,47.69,52.95,0.39,24.03,4.16,118.41,20.11,71.9,98.2,11.8,26.72,12
4.44,14.36,46.87,52.41,0.35,22.61,4.2,114.09,19.93,70.2,96.08,10.27,25.93,12
6.35,13.92,48.17,55.52,0.28,24.39,3.51,124.47,21.59,76.59,100.85,10.7,26.75,12
6.49,14.78,47.99,55.71,0.34,23.91,3.8,121.56,21.78,75.1,100.39,11.11,27.52,12
6.2,14.12,47.05,54.42,0.42,24.19,4.04,118.98,21.38,74.58,100.95,10.65,27.02,12
6.17,13.58,46.46,52.71,0.56,23.27,4.4,117.28,20.48,72.58,98.83,9.94,27.26,12
6.46,13.75,46.27,52.6,0.51,23.23,4.34,117.0,20.31,73.76,98.53,10.7,27.4,12
5.24,13.02,45.21,51.26,0.43,22.45,4.02,118.67,20.07,72.65,98.47,10.8,26.66,12
6.48,13.5,46.68,53.06,0.27,23.41,4.14,119.89,20.74,72.39,99.31,10.67,27.47,12
6.09,15.06,48.77,55.54,0.4,25.45,4.87,124.69,22.53,75.44,102.75,11.29,28.26,12
6.28,15.49,50.71,57.36,0.42,25.28,4.25,124.8,21.87,74.93,102.48,10.62,27.18,12
5.24,14.87,48.48,53.55,0.31,23.89,3.49,118.6,20.81,70.77,99.84,10.14,26.85,12
5.18,13.86,45.5,52.29,0.23,22.37,3.75,120.28,20.84,74.02,97.5,9.79,26.46,12
5.45,13.92,45.17,51.26,0.19,22.52,3.56,118.99,20.03,72.45,97.21,10.65,27.65,12
6.16,14.52,47.14,54.17,0.29,24.02,4.79,119.6,21.37,74.1,100.15,10.89,27.55,12
5.79,13.74,46.32,52.14,0.65,23.29,3.94,117.82,20.5,72.71,99.14,10.49,27.7,12
5.68,14.52,47.34,54.5,0.41,24.25,4.46,121.04,21.17,74.11,99.97,10.53,27.52,12
5.76,15.38,47.89,54.87,0.34,24.97,4.73,122.75,20.9,74.03,100.67,10.94,27.7,12
5.83,14.51,46.86,52.65,0.31,23.95,3.99,119.0,20.61,72.41,99.25,10.95,27.5,12
6.24,14.89,48.81,55.65,0.39,24.7,4.31,123.55,21.15,74.19,103.12,11.28,27.64,12
5.22,14.24,48.42,54.43,0.24,25.12,4.61,122.02,20.37,73.53,100.25,10.67,27.66,12
6.11,14.09,46.6,52.77,0.2,23.33,3.6,116.77,19.53,70.43,97.89,10.68,26.6,12
4.74,12.97,43.75,49.66,0.38,20.79,3.2,114.54,20.15,72.23,94.46,9.49,25.29,12
5.84,13.89,45.76,51.7,0.38,22.23,3.64,117.58,20.87,74.07,97.8,10.71,26.62,12
6.21,14.7,47.58,53.53,0.44,23.96,4.32,120.39,21.08,75.3,101.06,11.11,27.39,12
5.86,14.83,46.68,53.42,0.62,23.77,4.47,117.09,21.47,74.21,99.38,11.05,26.59,12
6.24,14.0,46.64,52.99,0.29,22.98,4.27,119.91,20.53,73.28,99.52,11.57,27.4,12
6.7,15.5,49.28,56.18,0.56,25.08,4.81,124.02,22.35,75.24,100.94,11.55,27.27,12
5.83,15.49,47.85,53.38,0.36,24.56,4.71,120.59,21.73,73.78,98.99,11.05,27.11,12
5.98,14.55,47.09,52.8,0.34,24.15,4.54,119.79,20.92,72.76,99.12,11.2,27.13,12
5.37,14.38,45.12,52.29,0.34,22.76,3.95,115.0,18.97,70.3,96.14,10.67,25.12,12
5.32,12.85,43.06,49.1,0.37,20.93,3.38,109.76,18.5,67.07,93.14,10.26,25.39,12
5.32,13.57,43.96,50.1,0.21,21.45,3.57,115.09,20.55,72.7,95.0,9.42,25.48,12
5.8,14.0,46.98,54.12,0.31,23.26,4.72,118.29,21.84,75.37,99.05,10.32,26.74,12
5.58,14.07,46.77,53.0,0.51,22.69,4.54,118.03,21.25,74.25,100.34,10.56,27.73,12
5.87,14.25,47.23,55.23,0.25,23.68,4.05,119.72,21.5,75.27,100.0,10.69,26.62,12
5.31,13.82,46.19,51.97,0.27,22.56,3.88,115.49,20.41,72.39,97.08,10.65,27.07,12
5.24,13.22,46.05,52.32,0.64,23.45,3.85,116.49,21.51,73.1,97.77,10.96,26.41,12
